first_downs,first_downs_passing,first_down_rushing,first_down_by_penalty,total_plays,total_yards,total_drives,yards_per_play,passing,yards_per_pass,int_thrown,rushing,rushing_att,yards_per_rush,turnovers,fumbles_lost,defensive_td,possession,sack_yards_lost_occur,sack_yards_lost_yards,penalty_occur,penalty_yards,team
19.11111111111111,10.666666666666666,6.5,1.9444444444444444,64.55555555555556,332.6111111111111,11.555555555555555,5.199999999999999,213.11111111111111,6.127777777777777,0.6111111111111112,119.5,28.0,4.1499999999999995,1.2777777777777777,0.6666666666666666,0.2777777777777778,29.363888888888894,2.611111111111111,13.722222222222221,5.5,39.666666666666664,IND
15.421052631578947,8.157894736842104,5.578947368421052,1.6842105263157894,61.94736842105263,276.05263157894734,11.526315789473685,4.463157894736842,168.68421052631578,4.6684210526315795,0.6842105263157895,107.36842105263158,26.105263157894736,4.078947368421052,1.0526315789473684,0.3684210526315789,0.2631578947368421,28.957368421052635,4.894736842105263,27.57894736842105,5.105263157894737,39.78947368421053,NYG
15.88888888888889,9.333333333333334,4.888888888888889,1.6666666666666667,63.22222222222222,274.8333333333333,12.555555555555555,4.338888888888889,174.22222222222223,4.411111111111111,0.8888888888888888,100.61111111111111,23.555555555555557,4.083333333333333,1.9444444444444444,1.0555555555555556,0.2222222222222222,29.353333333333335,3.5555555555555554,25.22222222222222,7.666666666666667,60.833333333333336,NYJ
18.833333333333332,10.944444444444445,5.888888888888889,2.0,62.111111111111114,309.0,11.88888888888889,4.905555555555556,214.88888888888889,5.105555555555554,1.2777777777777777,94.11111111111111,21.166666666666668,4.477777777777778,1.9444444444444444,0.6666666666666666,0.0,29.095555555555556,3.6666666666666665,25.666666666666668,5.277777777777778,42.72222222222222,WSH
19.736842105263158,11.894736842105264,6.368421052631579,1.4736842105263157,65.10526315789474,335.10526315789474,11.263157894736842,5.13157894736842,237.0,6.431578947368421,0.631578947368421,98.10526315789474,27.57894736842105,3.5105263157894737,1.0,0.3684210526315789,0.15789473684210525,30.791052631578946,2.0,13.631578947368421,5.526315789473684,48.63157894736842,NO
19.5,10.666666666666666,6.944444444444445,1.8888888888888888,70.11111111111111,340.44444444444446,13.11111111111111,4.866666666666666,225.38888888888889,5.722222222222222,1.3888888888888888,115.05555555555556,30.444444444444443,3.688888888888889,2.1666666666666665,0.7777777777777778,0.16666666666666666,32.22833333333333,2.5555555555555554,18.22222222222222,6.888888888888889,52.888888888888886,CLE
19.38888888888889,10.833333333333334,7.166666666666667,1.3888888888888888,64.22222222222223,338.27777777777777,11.5,5.227777777777778,208.5,6.23888888888889,0.9444444444444444,129.77777777777777,30.666666666666668,4.227777777777778,1.5555555555555556,0.6111111111111112,0.05555555555555555,29.01055555555556,2.2777777777777777,13.944444444444445,4.888888888888889,43.22222222222222,ATL
17.77777777777778,9.11111111111111,6.944444444444445,1.7222222222222223,60.05555555555556,297.1111111111111,11.38888888888889,4.983333333333334,191.94444444444446,5.638888888888889,0.5,105.16666666666667,26.333333333333332,4.038888888888888,1.3333333333333333,0.8333333333333334,0.1111111111111111,29.43444444444444,3.1666666666666665,19.38888888888889,5.611111111111111,43.0,DEN
15.166666666666666,9.11111111111111,5.222222222222222,0.8333333333333334,59.77777777777778,276.94444444444446,12.055555555555555,4.633333333333333,183.27777777777777,5.23888888888889,1.1666666666666667,93.66666666666667,24.22222222222222,3.7944444444444443,1.6666666666666667,0.5,0.16666666666666666,27.871666666666666,2.7777777777777777,19.38888888888889,5.111111111111111,38.94444444444444,NE
16.833333333333332,8.88888888888889,6.888888888888889,1.0555555555555556,60.388888888888886,309.44444444444446,11.38888888888889,5.111111111111111,191.5,6.283333333333333,0.5,117.94444444444444,28.72222222222222,4.061111111111111,0.8888888888888888,0.3888888888888889,0.1111111111111111,29.35888888888889,2.0555555555555554,14.666666666666666,4.888888888888889,42.666666666666664,PIT
